p_id,sequence,p_pred,generator,rule,posterior,m_pred,correct
9,11111010,1,stock,"else_(conform_(x, 4), '1')",0.6813352663597043,1,True
9,11101010,1,stock,"else_(conform_(x, 4), '1')",0.6813352663597043,1,True
9,01011110,1,stock,"else_(conform_(x, 4), '1')",0.6813352663597043,1,True
9,10000000,0,stock,"else_(conform_(x, 4), '1')",0.6813352663597043,0,True
9,00001101,0,stock,"else_(conform_(x, 4), '1')",0.6813352663597043,0,True
9,11110010,0,stock,"else_(conform_(x, 4), '1')",0.6813352663597043,1,False
9,00100000,0,stock,"else_(conform_(x, 4), '1')",0.6813352663597043,0,True
9,10111111,1,stock,"else_(conform_(x, 4), '1')",0.6813352663597043,1,True
9,01011000,0,stock,"else_(conform_(x, 4), '1')",0.6813352663597043,0,True
9,01000101,0,stock,"else_(conform_(x, 4), '1')",0.6813352663597043,0,True
9,10101011,0,stock,"else_(conform_(x, 4), '1')",0.6813352663597043,1,False
9,01101010,1,stock,"else_(conform_(x, 4), '1')",0.6813352663597043,1,True
9,01000001,0,stock,"else_(conform_(x, 4), '1')",0.6813352663597043,0,True
9,11010000,0,stock,"else_(conform_(x, 4), '1')",0.6813352663597043,0,True
9,11010010,1,stock,"else_(conform_(x, 4), '1')",0.6813352663597043,1,True
9,00110110,1,stock,"else_(conform_(x, 4), '1')",0.6813352663597043,1,True
9,11011001,1,stock,"else_(conform_(x, 4), '1')",0.6813352663597043,1,True
9,10000001,0,stock,"else_(conform_(x, 4), '1')",0.6813352663597043,0,True
10,01011101,1,analyst,"else_(conform_(x, 2), else_(balance_(x, 3), '0'))",0.3626705327194087,0,False
10,11011111,1,analyst,"else_(conform_(x, 2), else_(balance_(x, 3), '0'))",0.3626705327194087,1,True
10,10000000,0,analyst,"else_(conform_(x, 2), else_(balance_(x, 3), '0'))",0.3626705327194087,0,True
10,01010010,0,analyst,"else_(conform_(x, 2), else_(balance_(x, 3), '0'))",0.3626705327194087,0,True
10,11111010,1,analyst,"else_(conform_(x, 2), else_(balance_(x, 3), '0'))",0.3626705327194087,0,False
10,01010000,1,analyst,"else_(conform_(x, 2), else_(balance_(x, 3), '0'))",0.3626705327194087,1,True
10,01000101,0,analyst,"else_(conform_(x, 2), else_(balance_(x, 3), '0'))",0.3626705327194087,0,True
10,00110110,0,analyst,"else_(conform_(x, 2), else_(balance_(x, 3), '0'))",0.3626705327194087,0,True
10,11101010,0,analyst,"else_(conform_(x, 2), else_(balance_(x, 3), '0'))",0.3626705327194087,0,True
10,11011001,1,analyst,"else_(conform_(x, 2), else_(balance_(x, 3), '0'))",0.3626705327194087,0,False
10,01011000,1,analyst,"else_(conform_(x, 2), else_(balance_(x, 3), '0'))",0.3626705327194087,0,False
10,11010010,0,analyst,"else_(conform_(x, 2), else_(balance_(x, 3), '0'))",0.3626705327194087,0,True
10,01000001,1,analyst,"else_(conform_(x, 2), else_(balance_(x, 3), '0'))",0.3626705327194087,1,True
10,10101010,0,analyst,"else_(conform_(x, 2), else_(balance_(x, 3), '0'))",0.3626705327194087,0,True
10,10101011,0,analyst,"else_(conform_(x, 2), else_(balance_(x, 3), '0'))",0.3626705327194087,0,True
10,11110010,0,analyst,"else_(conform_(x, 2), else_(balance_(x, 3), '0'))",0.3626705327194087,0,True
10,01110010,0,analyst,"else_(conform_(x, 2), else_(balance_(x, 3), '0'))",0.3626705327194087,0,True
10,00111111,0,analyst,"else_(conform_(x, 2), else_(balance_(x, 3), '0'))",0.3626705327194087,0,True
11,00110110,0,analyst,"else_(patternCont_(x), else_(conform_(x, 4), '0'))",0.7837870468089655,0,True
11,10110100,1,analyst,"else_(patternCont_(x), else_(conform_(x, 4), '0'))",0.7837870468089655,1,True
11,10101010,1,analyst,"else_(patternCont_(x), else_(conform_(x, 4), '0'))",0.7837870468089655,1,True
11,00101111,1,analyst,"else_(patternCont_(x), else_(conform_(x, 4), '0'))",0.7837870468089655,1,True
11,11001101,1,analyst,"else_(patternCont_(x), else_(conform_(x, 4), '0'))",0.7837870468089655,1,True
